Task ID, Task Name,Task Content,Status,Date Created,Date Created Text,Due Date,Due Date Text,Start Date,Start Date Text,Parent ID,Attachments,Assignees,Tags,Priority,List Name,Folder Name/Path,Space Name,Time Estimated,Time Estimated Text,Checklists,Comments,Assigned Comments,Time Spent,Time Spent Text,Rolled Up Time,Rolled Up Time Text
868crnkez,"Prepare Demo Solution","null",Closed,1740420633662,"2/24/2025, 1:10:33 PM EST",,"",,"",868crnkbk,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkf0,"Discover and Needs Assessment Call","null",Closed,1740420633662,"2/24/2025, 1:10:33 PM EST",,"",,"",868crnkbk,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkfj,"Coordinate Solutions Implementation Plan with Services Team","null",Closed,1740420634134,"2/24/2025, 1:10:34 PM EST",,"",,"",868crnkea,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnk85,"Solution Presentation Meeting","null",Closed,1740420624253,"2/24/2025, 1:10:24 PM EST",,"",,"",868crnk7c,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnk84,"Discover and Needs Assessment Call","null",Closed,1740420624254,"2/24/2025, 1:10:24 PM EST",,"",,"",868crnk7c,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkec,"Bravo Marketing","null",Closed,1740420632426,"2/24/2025, 1:10:32 PM EST",1727758800000,"10/1/2024, 1:00:00 AM EDT",,"",null,"[]","[]","[]",2,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkbk,"Animal Welfare","null",Closed,1740420627723,"2/24/2025, 1:10:27 PM EST",1727758800000,"10/1/2024, 1:00:00 AM EDT",,"",null,"[]","[]","[]",2,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnk7c,"Ninja Dojo","null",Closed,1740420623496,"2/24/2025, 1:10:23 PM EST",1727758800000,"10/1/2024, 1:00:00 AM EDT",,"",null,"[]","[]","[]",2,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkey,"Solution Presentation Meeting","null",Closed,1740420633663,"2/24/2025, 1:10:33 PM EST",,"",,"",868crnkbk,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkf2,"Send Proposal to Client","null",Closed,1740420633664,"2/24/2025, 1:10:33 PM EST",,"",,"",868crnkbk,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkfg,"Send Proposal to Client","null",Closed,1740420634133,"2/24/2025, 1:10:34 PM EST",,"",,"",868crnkea,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkfd,"Discover and Needs Assessment Call","null",Closed,1740420634146,"2/24/2025, 1:10:34 PM EST",,"",,"",868crnkec,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkfm,"Coordinate Solutions Implementation Plan with Services Team","null",Closed,1740420634147,"2/24/2025, 1:10:34 PM EST",,"",,"",868crnkec,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkf1,"Coordinate Solutions Implementation Plan with Services Team","null",Closed,1740420633663,"2/24/2025, 1:10:33 PM EST",,"",,"",868crnkbk,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnk86,"Prepare Demo Solution","null",Closed,1740420624253,"2/24/2025, 1:10:24 PM EST",,"",,"",868crnk7c,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkfh,"Solution Presentation Meeting","null",Closed,1740420634133,"2/24/2025, 1:10:34 PM EST",,"",,"",868crnkea,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnk89,"Coordinate Solutions Implementation Plan with Services Team","null",Closed,1740420624254,"2/24/2025, 1:10:24 PM EST",,"",,"",868crnk7c,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkff,"Solution Presentation Meeting","null",Closed,1740420634145,"2/24/2025, 1:10:34 PM EST",,"",,"",868crnkec,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkea,"Alpha Marketing","null",Closed,1740420632187,"2/24/2025, 1:10:32 PM EST",1727758800000,"10/1/2024, 1:00:00 AM EDT",,"",null,"[]","[]","[]",2,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkfc,"Discover and Needs Assessment Call","null",Closed,1740420634131,"2/24/2025, 1:10:34 PM EST",,"",,"",868crnkea,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnkfk,"Send Proposal to Client","null",Closed,1740420634147,"2/24/2025, 1:10:34 PM EST",,"",,"",868crnkec,"[]","[]","[]",null,"Deals","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868crnpca,"The Basement Doctor","",unqualified - archive,1740420769240,"2/24/2025, 1:12:49 PM EST",1747220400000,"5/14/2025, 7:00:00 AM EDT",,"",null,"[]","[]","[]",1,"Leads","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868e4g4bt,"Audit the website to ensure all logos are displayed.","Audit the website to ensure all logos are displayed.",complete,1748448581114,"5/28/2025, 12:09:41 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868br3b7k,"Sponsor Call List","Categories:\nHome improvement\nFurniture\nBig box\nLogistics",complete,1736183513178,"1/6/2025, 12:11:53 PM EST",,"",,"",null,"[]","[Trey Kauffman]","[]",3,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868br3f4u,"Mad City Windows","",complete,1736183606275,"1/6/2025, 12:13:26 PM EST",,"",,"",868br3b7k,"[]","[]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[{""text"":""Followed up with Lauren via email 1/13/25\n"",""by"":""trey@mosaiclifecreative.com"",""assigned"":false,""date"":""1/13/2025, 11:51:59 AM EST"",""resolved"":""N/A""}]","0", "",,NaN,
868br3g8n,"Buckeye Heating, Cooling & Plumbing","",complete,1736183639976,"1/6/2025, 12:13:59 PM EST",,"",,"",868br3b7k,"[]","[]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[{""text"":""Followed up on 1/13/25\n"",""by"":""trey@mosaiclifecreative.com"",""assigned"":false,""date"":""1/13/2025, 11:21:38 AM EST"",""resolved"":""N/A""}]","0", "",,NaN,
868br3gtu,"Franklin Plumbing","",complete,1736183655419,"1/6/2025, 12:14:15 PM EST",,"",,"",868br3b7k,"[]","[]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[{""text"":""Followed up with Lara 1/13/25\n"",""by"":""trey@mosaiclifecreative.com"",""assigned"":false,""date"":""1/13/2025, 11:47:09 AM EST"",""resolved"":""N/A""}]","0", "",,NaN,
868br3kgg,"Basement Doctor","",complete,1736183729664,"1/6/2025, 12:15:29 PM EST",,"",,"",868br3b7k,"[]","[]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[{""text"":""Emailed Jasmine 1/13/25\n"",""by"":""trey@mosaiclifecreative.com"",""assigned"":false,""date"":""1/13/2025, 11:45:38 AM EST"",""resolved"":""N/A""}]","0", "",,NaN,
868br48m9,"FST Logistics","",complete,1736184428520,"1/6/2025, 12:27:08 PM EST",,"",,"",868br3b7k,"[]","[]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[{""text"":""Emailed Alex 1/13/25\n"",""by"":""trey@mosaiclifecreative.com"",""assigned"":false,""date"":""1/13/2025, 11:37:01 AM EST"",""resolved"":""N/A""}]","0", "",,NaN,
868crnect,"Simple Bath","",complete,1740420308027,"2/24/2025, 1:05:08 PM EST",,"",,"",868br3b7k,"[]","[]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868c8ce83,"VIP Email","",complete,1738077619934,"1/28/2025, 10:20:19 AM EST",1738314000000,"1/31/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",3,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bgfxuv,"Last chance Christmas gift email & social","",complete,1734924369588,"12/22/2024, 10:26:09 PM EST",1734944400000,"12/23/2024, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",1,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bxpq7h,"VIP Email","",complete,1736788641153,"1/13/2025, 12:17:21 PM EST",1737104400000,"1/17/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",3,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868br4emz,"Cristy's Pizza","Are they Pepsi or Coke?",complete,1736184705060,"1/6/2025, 12:31:45 PM EST",,"",,"",868br3b7k,"[]","[]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[{""text"":""Emailed Jenna 1/13/25\n"",""by"":""trey@mosaiclifecreative.com"",""assigned"":false,""date"":""1/13/2025, 11:34:09 AM EST"",""resolved"":""N/A""}]","0", "",,NaN,
868c8cfwt,"VIP Email","",complete,1738077741762,"1/28/2025, 10:22:21 AM EST",1739523600000,"2/14/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",3,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868eajh76,"Invoice for signage","",complete,1749584651228,"6/10/2025, 3:44:11 PM EDT",1749715200000,"6/12/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868e9pf81,"VIP Email","",complete,1749481485564,"6/9/2025, 11:04:45 AM EDT",1750406400000,"6/20/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",3,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868cc2zwu,"Ford Oval of Honor Landing page","",complete,1738602601149,"2/3/2025, 12:10:01 PM EST",1747987200000,"5/23/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",3,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bxnr65,"March 1st Increase Prices","VIP Pricing start at $125\nBlack Friday - Giving Tuesday: $100\nMarch 1: $135\nJune 1: $150\nTent start at $2500\nBlack Sales: $2,000\nMarch 1: $2750\nJune 1: $3000\nKids start at $55\nBlack Friday Sale: $10\n$25, $35, $55\nHotel start at $500\nBlack Friday Sale $450\n$500, $550",complete,1736787303531,"1/13/2025, 11:55:03 AM EST",1740733200000,"2/28/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",2,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868cwkcz7,"VIP Email","",complete,1741035607212,"3/3/2025, 4:00:07 PM EST",1740733200000,"2/28/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",3,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868e6237j,"Fix apparel tax","",complete,1748789776781,"6/1/2025, 10:56:16 AM EDT",1749024000000,"6/4/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bxnv1a,"June 1st Increase Prices","VIP Pricing start at $125\nBlack Friday - Giving Tuesday: $100\nMarch 1: $135\nJune 1: $150\nTent start at $2500\nBlack Sales: $2,000\nMarch 1: $2750\nJune 1: $3000\nKids start at $55\nBlack Friday Sale: $10\n$25, $35, $55\nHotel start at $500\nBlack Friday Sale $450\n$500, $550",complete,1736787445910,"1/13/2025, 11:57:25 AM EST",1748592000000,"5/30/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",2,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868e18p2n,"VIP Email","",complete,1747769968240,"5/20/2025, 3:39:28 PM EDT",1747987200000,"5/23/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",3,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868e4g48f,"Schedule sponsor social posts.","Schedule sponsor social posts.",complete,1748448566540,"5/28/2025, 12:09:26 PM EDT",1748592000000,"5/30/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868e18wyc,"Send VIP Information Email by July 1st","Send VIP Information Email",complete,1747770622307,"5/20/2025, 3:50:22 PM EDT",1750665600000,"6/23/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868e4g4ex,"Begin working on signage.","Begin working on signage.",complete,1748448594623,"5/28/2025, 12:09:54 PM EDT",1749024000000,"6/4/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868efbdut,"VIP Email","",complete,1750516176604,"6/21/2025, 10:29:36 AM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",3,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868e18wf6,"Add Sonesta Hotel to VIP Options","Add Sonesta Hotel to VIP Options",complete,1747770581493,"5/20/2025, 3:49:41 PM EDT",1747987200000,"5/23/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",null,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868dh2h82,"VIP Email","",complete,1744657934448,"4/14/2025, 3:12:14 PM EDT",1741939200000,"3/14/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",3,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868drbczx,"VIP Email","",complete,1746025494428,"4/30/2025, 11:04:54 AM EDT",1745568000000,"4/25/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",3,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868du8fy0,"May 5th Tasks","Add Tami to Mark's team directory.\nUpdate the website for trucker hats launch by May 7th.\nContact tent purchasers about new gear promotion.\nSchedule shipping for hats in June/July.\nList kids area for sale on the website.\nArrange for Clippers mascots to be sent.\nFollow up with Lutton Construction.",complete,1746462973750,"5/5/2025, 12:36:13 PM EDT",1746777600000,"5/9/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",2,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868drcfj3,"VIP Email","",complete,1746028170076,"4/30/2025, 11:49:30 AM EDT",1746777600000,"5/9/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",3,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868e6236w,"VIP Email","",complete,1748789752364,"6/1/2025, 10:55:52 AM EDT",1749196800000,"6/6/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",3,"Red, White & BOOM!","[""Red, White & BOOM!""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868e8v500,"Form Submission - #2025-06-06T13:25:24-04:00","",to do,1749230724849,"6/6/2025, 1:25:24 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"The Defense Link","[""The Defense Link""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bgfgx9,"‎Finish Fixing Menu","null",complete,1734918454809,"12/22/2024, 8:47:34 PM EST",1735290000000,"12/27/2024, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",2,"Cristy's Pizza","[""Cristy's Pizza""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bjhv5p,"Website Updates","",complete,1735323851682,"12/27/2024, 1:24:11 PM EST",1735722000000,"1/1/2025, 4:00:00 AM EST",,"",null,"[]","[]","[]",2,"Cristy's Pizza","[""Cristy's Pizza""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868c5e12u,"Update location pages to match Amanda","",complete,1737577448946,"1/22/2025, 3:24:08 PM EST",1738314000000,"1/31/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",2,"Cristy's Pizza","[""Cristy's Pizza""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bjhvjj,"Take Down Gift Card Deal Lightbox and replace with nothing","",complete,1735323885200,"12/27/2024, 1:24:45 PM EST",,"",,"",868bjhv5p,"[]","[]","[]",null,"Cristy's Pizza","[""Cristy's Pizza""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bjhve3,"Update the Gift Card Page to say the following, ""Give the gift of delicious pizza with a Cristy's Pizza gift card! Perfect for any occasion, our gift cards let friends, family, and coworkers enjoy their favorite meals at any of our locations. Simple, thoughtful, and tasty!""","",complete,1735323878561,"12/27/2024, 1:24:38 PM EST",,"",,"",868bjhv5p,"[]","[]","[]",null,"Cristy's Pizza","[""Cristy's Pizza""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bjhvc9,"Updates Specials Header Image with the attached image from Gift Card Image to NY $30 Special","",complete,1735323871080,"12/27/2024, 1:24:31 PM EST",,"",,"",868bjhv5p,"[]","[]","[]",null,"Cristy's Pizza","[""Cristy's Pizza""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bgfgxb,"‎Build This Week's Emails","null",complete,1734918454810,"12/22/2024, 8:47:34 PM EST",1734944400000,"12/23/2024, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",1,"Cristy's Pizza","[""Cristy's Pizza""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868dvprcw,"Join Our Team Page Updates","",complete,1746647718537,"5/7/2025, 3:55:18 PM EDT",1746777600000,"5/9/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",null,"Cristy's Pizza","[""Cristy's Pizza""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bn78ar,"Pay taxes","",complete,1735830443839,"1/2/2025, 10:07:23 AM EST",1736499600000,"1/10/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",1,"To Do","[""Business""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868c6xjug,"Send proposal to Samantha with Midwest Implant Dental","",complete,1737765656099,"1/24/2025, 7:40:56 PM EST",1737968400000,"1/27/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",null,"To Do","[""Business""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868cedeqt,"Proposal for TJ at Tego","",complete,1738857316534,"2/6/2025, 10:55:16 AM EST",1738918800000,"2/7/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",1,"To Do","[""Business""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868e1m7ga,"Renew Mosaic Life Creative LLC","",to do,1747841082089,"5/21/2025, 11:24:42 AM EDT",1772442000000,"3/2/2026, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",1,"To Do","[""Business""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868eg8vng,"Remove Bloom pop-up","",complete,1750769660932,"6/24/2025, 8:54:20 AM EDT",1752220800000,"7/11/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",null,"List","[""Candlewood Lake""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868c7vf0x,"COB Email Blast","",complete,1738009669180,"1/27/2025, 3:27:49 PM EST",1739523600000,"2/14/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",null,"Carl O. Boucher","[""Carl O. Boucher""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868c7vfw7,"COB Email Blast","",complete,1738009704024,"1/27/2025, 3:28:24 PM EST",1740387600000,"2/24/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",null,"Carl O. Boucher","[""Carl O. Boucher""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bve8fr,"1/30/25 Email Campaign","",complete,1736452167571,"1/9/2025, 2:49:27 PM EST",1738054800000,"1/28/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",null,"Carl O. Boucher","[""Carl O. Boucher""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bgfyz3,"Schedule Friday email","",complete,1734924743724,"12/22/2024, 10:32:23 PM EST",1734944400000,"12/23/2024, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",1,"Carl O. Boucher","[""Carl O. Boucher""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bve82r,"1/10/25 Email Campaign","",complete,1736452147968,"1/9/2025, 2:49:07 PM EST",1736499600000,"1/10/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",null,"Carl O. Boucher","[""Carl O. Boucher""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868c7vgbg,"COB Email Blast","",complete,1738009721525,"1/27/2025, 3:28:41 PM EST",1740733200000,"2/28/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",null,"Carl O. Boucher","[""Carl O. Boucher""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868bgg2kx,"Put new photos on website","",complete,1734925898239,"12/22/2024, 10:51:38 PM EST",1737450000000,"1/21/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",2,"Buckeye State Sheriffs' Association","[""Buckeye State Sheriffs' Association""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868c1wmc2,"Share all edited photos from last two shoots with Bob","",complete,1737138001616,"1/17/2025, 1:20:01 PM EST",1737450000000,"1/21/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",null,"Buckeye State Sheriffs' Association","[""Buckeye State Sheriffs' Association""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868e3uxt4,"Change BSSA invoicing to quarterly","",complete,1748355968854,"5/27/2025, 10:26:08 AM EDT",1748505600000,"5/29/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",null,"Buckeye State Sheriffs' Association","[""Buckeye State Sheriffs' Association""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868c5x1tu,"Update sheriff information on the backend","",complete,1737647385969,"1/23/2025, 10:49:45 AM EST",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Buckeye State Sheriffs' Association","[""Buckeye State Sheriffs' Association""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868c1wm1r,"Revoke access for past sheriffs","",complete,1737137985307,"1/17/2025, 1:19:45 PM EST",1737450000000,"1/21/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",null,"Buckeye State Sheriffs' Association","[""Buckeye State Sheriffs' Association""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868e18m9y,"Website updates","",complete,1747769837786,"5/20/2025, 3:37:17 PM EDT",1747987200000,"5/23/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",null,"McCullers Group Tasks","[""McCullers Group""]","Mosaic Life Creative","","","{}","[]","0", "",,NaN,
868efbm5a,"T-3: We're All Going to Die","",done,1750521582311,"6/21/2025, 11:59:42 AM EDT",1754294400000,"8/4/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efcnaz,"T-2: You'll Never Be the Fastest","",done,1750547600173,"6/21/2025, 7:13:20 PM EDT",1754380800000,"8/5/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efcky5,"T-1: You’ll Feel Stupid Before You Get It","",done,1750546004591,"6/21/2025, 6:46:44 PM EDT",1754467200000,"8/6/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efcnau,"T-7: What do I know?","",done,1750547592713,"6/21/2025, 7:13:12 PM EDT",1753948800000,"7/31/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbh91,"T-5: Be in the Moment","",done,1750519274491,"6/21/2025, 11:21:14 AM EDT",1754121600000,"8/2/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbm8t,"T-4: Not All Friends Are Forever","",done,1750521628885,"6/21/2025, 12:00:28 PM EDT",1754208000000,"8/3/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbh7k,"T-6: Do Things That Scare You","",done,1750519234218,"6/21/2025, 11:20:34 AM EDT",1754035200000,"8/1/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbgya,"T-24: Selective Speaking","",done,1750518999095,"6/21/2025, 11:16:39 AM EDT",1752480000000,"7/14/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
